# www.neaspec.com
# Scan:	 	Approach Curve (PsHet)
# Project:	 	Test
# Description:	 	two_coupled_approach_curve_on_wg
# Date:	 	03/26/2024 14:48:11
# Scanner Center Position (X, Y):	[µm]	72.61	65.78	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.500
# Pixel Area (X, Y, Z):	[px]	1	1	1000
# Averaging:	 	1	 	 
# Integration time:	[ms]	92	 	 
# Laser Source:	 	Tunable VIS
# Detector:	 	NIR
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	PsHet
# Tip Frequency:	[Hz]	261,363.498	 	 
# Tip Amplitude:	[mV]	27.500	 	 
# Tapping Amplitude:	[nm]	71.187	 	 
# Modulation Frequency:	[Hz]	302.605	 	 
# Modulation Amplitude:	[mV]	9,900.000	 	 
# Modulation Offset:	[mV]	-1,364.719	 	 
# Setpoint:	[%]	80.09	 	 
# Regulator (P, I, D):	 	2.415991	3.802052	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	14.000	 	 
# Q-Factor:	 	491.2	 	 
# Version:	 	1.10.9592.0
Row	Column	Run	Depth	Z	M	EA	EP	M0A	M0P	M1A	M1P	M2A	M2P	M3A	M3P	M4A	M4P	M5A	M5P	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	38	1.065766E-06	NaN	NaN	NaN	290.5382	0	84.80348	1.990755	0.008444143	3.118549	0.0009384546	-2.668678	0.0008428359	-3.009712	0	0	470.8065	0	0.02782613	-2.239711	0.03783643	0.6724697	0.01237636	-2.592657	0.0009227596	2.264742	0	0	
0	0	0	39	1.066267E-06	NaN	NaN	NaN	290.4658	0	84.80751	1.99119	0.007549159	3.042686	0.0007042758	2.323938	0.0007087188	0.4487399	0	0	470.9376	0	0.02749238	-2.235779	0.03851401	0.5960532	0.01967259	-3.021532	0.008141443	-2.1066	0	0	
0	0	0	40	1.066767E-06	NaN	NaN	NaN	290.6297	0	84.77218	1.991181	0.005661826	2.963773	0.0004831777	1.435424	0.0005558226	3.005494	0	0	471.2118	0	0.02686823	-2.283943	0.03928903	0.5733869	0.009620765	-2.593015	0.002025082	2.188701	0	0	
0	0	0	41	1.067268E-06	NaN	NaN	NaN	290.5164	0	84.8101	1.991184	0.008056577	3.002075	0.0007276096	-0.02090636	0.0007346391	1.017408	0	0	471.6007	0	0.02471161	-2.252751	0.03946403	0.6120694	0.02269202	-2.600026	0.005158338	1.112785	0	0	
0	0	0	42	1.067768E-06	NaN	NaN	NaN	290.4065	0	84.79218	1.991225	0.01121113	2.995521	0.001165216	-2.62885	0.0005649218	-3.061142	0	0	472.0443	0	0.02286249	-2.071451	0.04001108	0.5613434	0.01689739	-2.743331	0.007273805	0.8994819	0	0	
0	0	0	43	1.068268E-06	NaN	NaN	NaN	290.3611	0	84.81345	1.99136	0.007246623	2.800361	0.0003918693	-2.469429	0.0005762459	2.706396	0	0	472.4477	0	0.02429394	-1.977741	0.04092764	0.5823338	0.01726782	-2.660861	0.01526733	-1.499777	0	0	
0	0	0	44	1.068769E-06	NaN	NaN	NaN	290.3764	0	84.83356	1.991647	0.007939588	2.985303	0.0005971339	2.840653	0.0007481914	0.7395286	0	0	472.8334	0	0.02410527	-2.100101	0.03604373	0.5543224	0.01493156	-2.683225	0.003599169	-0.8672206	0	0	
0	0	0	45	1.06927E-06	NaN	NaN	NaN	290.3893	0	84.83166	1.991555	0.006785006	-3.064985	0.000959465	-2.261831	0.0005991748	-2.524825	0	0	473.1609	0	0.02149011	-2.120525	0.03831344	0.510409	0.01179069	-2.426789	0.01197513	-0.8341864	0	0	
0	0	0	46	1.06977E-06	NaN	NaN	NaN	290.3198	0	84.85067	1.991624	0.008341162	2.666553	0.0007184817	3.037538	0.0004724023	-2.163522	0	0	473.3835	0	0.02314504	-2.347399	0.0388864	0.5175987	0.0152758	-2.249435	0.007990898	1.79746	0	0	
0	0	0	47	1.070271E-06	NaN	NaN	NaN	290.2763	0	84.81362	1.991691	0.007481736	2.927166	0.0002731016	-3.051772	0.0001034379	-1.009035	0	0	473.4497	0	0.02437088	-1.923455	0.03819159	0.6652486	0.01837756	-2.492569	0.007214368	0.5746728	0	0	
0	0	0	48	1.070771E-06	NaN	NaN	NaN	290.9095	0	84.76904	1.991448	0.007363142	-3.030975	0.0006978551	-2.325304	0.0003554281	2.556596	0	0	473.3812	0	0.01817464	-2.072952	0.03773573	0.6735283	0.01196359	-2.664617	0.00473551	-0.8246699	0	0	
0	0	0	49	1.071272E-06	NaN	NaN	NaN	290.9898	0	84.7855	1.991313	0.00973085	3.054202	0.0008889214	-2.716827	0.0005197963	-2.815419	0	0	473.2849	0	0.01703036	-1.865123	0.03637195	0.5426558	0.008753752	-2.907039	0.003289706	2.477977	0	0	
0	0	0	50	1.071772E-06	NaN	NaN	NaN	291.3328	0	84.76236	1.991298	0.007369427	2.612928	0.0008236559	2.467711	9.362404E-05	-0.2267558	0	0	473.2238	0	0.01766689	-1.675315	0.03826702	0.6746594	0.01449537	-2.970291	0.01497655	-0.4437531	0	0	
0	0	0	51	1.072273E-06	NaN	NaN	NaN	291.4265	0	84.75201	1.991467	0.007577625	-3.137704	0.00113164	-3.08744	0.001193223	-2.329959	0	0	473.2252	0	0.01629611	-1.901033	0.03655093	0.6408042	0.01353603	-2.505374	0.01153229	-0.7814076	0	0	
0	0	0	52	1.072773E-06	NaN	NaN	NaN	291.5272	0	84.74108	1.99131	0.008901239	2.900008	0.001864304	3.051346	0.0006994911	1.353784	0	0	473.3238	0	0.01360936	-2.05649	0.03498159	0.6482889	0.009226702	-2.948017	0.007437319	2.906883	0	0	
0	0	0	53	1.073274E-06	NaN	NaN	NaN	291.527	0	84.74234	1.991083	0.007301867	-3.006517	0.001017565	-1.851873	0.0003954775	0.8356995	0	0	473.446	0	0.01635048	-1.990793	0.03634553	0.4924865	0.01654903	-2.857884	0.01173756	-1.035917	0	0	
0	0	0	54	1.073774E-06	NaN	NaN	NaN	291.0081	0	84.79166	1.991384	0.006613465	-3.117038	0.001397007	-2.60556	0.0001349924	3.128562	0	0	473.5337	0	0.01734233	-1.523239	0.03650512	0.5902613	0.0161903	-2.485849	0.00581634	1.091633	0	0	
0	0	0	55	1.074275E-06	NaN	NaN	NaN	291.4096	0	84.74804	1.991547	0.007644021	2.962693	0.0009101782	3.083648	0.0002696063	-1.322114	0	0	473.6028	0	0.01327633	-2.071519	0.03751659	0.6168802	0.01459112	-2.498078	0.002554771	1.785458	0	0	
0	0	0	56	1.074775E-06	NaN	NaN	NaN	291.0439	0	84.75634	1.991461	0.009014728	3.013671	0.001393639	-2.785906	0.001274159	0.662882	0	0	473.5745	0	0.01454581	-1.697696	0.0364881	0.6111743	0.01434134	-2.862507	0.001773729	0.4638887	0	0	
0	0	0	57	1.075276E-06	NaN	NaN	NaN	291.1051	0	84.80861	1.991942	0.00780692	3.001163	0.001400555	-2.840734	0.0004344933	-2.7284	0	0	473.533	0	0.01725367	-1.936778	0.03421772	0.6733252	0.01099967	-2.685906	0.00709804	-0.7830898	0	0	
0	0	0	58	1.075776E-06	NaN	NaN	NaN	291.1425	0	84.81482	1.991837	0.007310617	2.828731	0.000727302	-2.737406	0.0008396949	1.165236	0	0	473.467	0	0.01855537	-1.393283	0.03589213	0.777836	0.007109418	-2.983639	0.008027769	-1.185285	0	0	
0	0	0	59	1.076277E-06	NaN	NaN	NaN	291.4968	0	84.77618	1.991592	0.009248598	3.030819	0.001130568	-2.599095	0.000294314	-0.8842276	0	0	473.4053	0	0.01802649	-1.502191	0.03520488	0.6508458	0.007630895	-2.84143	0.007788839	-2.010293	0	0	
0	0	0	60	1.076777E-06	NaN	NaN	NaN	291.1372	0	84.79914	1.991872	0.007701646	3.005363	0.001068101	-2.755722	0.0003761288	-1.121537	0	0	473.3261	0	0.01100669	-1.603528	0.03170526	0.7095019	0.01912712	-2.679984	0.01247176	-1.589947	0	0	
0	0	0	61	1.077277E-06	NaN	NaN	NaN	290.6944	0	84.8424	1.991819	0.007174327	2.905801	0.0007523984	-2.547891	0.000696314	2.398352	0	0	473.2527	0	0.01937957	-1.466739	0.03327991	0.6823487	0.00935994	-1.360298	0.008346664	1.038996	0	0	
0	0	0	62	1.077778E-06	NaN	NaN	NaN	290.7696	0	84.8353	1.991683	0.0102614	3.05588	0.00170514	-3.018246	0.0003668198	-1.625214	0	0	473.1565	0	0.01273737	-1.413637	0.03337192	0.6636751	0.01752079	-2.124327	0.005619595	-2.069048	0	0	
